"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2009-08","8.9",",W","535","0","273",",0","9",",0","5",",0",,,"0",",0","0",",0","0",",0","0",",0","30",",0","4",",0","56",",0,30,+",,,"0.0",",,0,31,+","1.65",",,0,29,","95",",0,18,","21","0","6",",0","3.24",",,,0",,,"0.0",",,,0","73.6",",0","80.9",",,,0","66.4",",,,0",,,"20",",X","20",",X","25.9",",X","35",",X"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2009-09","10.3",",W","572","0","37",",0","5",",0","5",",0",,,"0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","46",",0,26,",,,"0.0",",,0,30,+","2.11",",,0,12,","81",",0,23,","112","0","91",",0","3.09",",,,0",,,"0.0",",,,0","63.2",",0","70.4",",,,0","56.0",",,,0",,,"280",",X","290",",X","31.1",",X","44",",X"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2009-10","10.5",",W","572","0","0",",0","12",",0","7",",0",,,"0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","34",",0,18,",,,"0.1",",,0,18,","1.18",",,0,03,","73",",0,31,","520","0","408",",0","5.18",",,,0",,,"0.1",",,,0","51.8",",0","59.0",",,,0","44.7",",,,0",,,"220",",X","230",",X","36.0",",X","47",",X"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2009-11","10.5",",W","572","0","0",",0","10",",0","5",",0",,,"0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","35",",0,07,",,,"0.0",",,0,30,+","1.49",",,0,14,","69",",0,09,","1005","0","485",",0","3.34",",,,0",,,"0.0",",,,0","48.8",",0","54.8",",,,0","42.9",",,,0",,,"300",",X","290",",X","34.9",",X","51",",X"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2009-12","13.2",",W","572","0","0",",0","11",",0","7",",0",,,"3",",0","0",",0","23",",0","10",",0","0",",0","0",",0","10",",0,18,",,,"10.0",",,0,20,","1.03",",,0,09,","69",",0,03,","1992","0","987",",0","3.91",",,,0",,,"15.2",",,,0","33.2",",0","39.7",",,,0","26.6",",,,0",,,"100",",X","300",",X","38.9",",X","51",",X"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2010-01","12.1",",W","0","0","0",",0","8",",0","6",",0",,,"3",",0","0",",0","29",",0","9",",0","0",",0","0",",0","6",",0,30,",,,"6.4",",,0,02,","0.81",",,0,25,","57",",0,25,","3090","0","1098",",0","2.91",",,,0",,,"13.2",",,,0","29.6",",0","35.9",",,,0","23.3",",,,0",,,"300",",X","290","1,X","38.9",",X","52","1,X"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2010-02","13.2",",W","0","0","0",",0","7",",0","4",",0",,,"2",",0","0",",0","22",",0","2",",0","0",",0","0",",0","14",",0,07,",,,"5.3",",,0,16,","1.28",",,0,25,","50",",0,20,","3982","0","891",",0","3.34",",,,0",,,"7.0",",,,0","33.2",",0","38.6",",,,0","27.7",",,,0",,,"70",",X","90","1,X","47.0",",X","60","1,X"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2010-03","13.0",",W","0","0","0",",0","14",",0","8",",0",,,"0",",0","0",",0","5",",0","0",",0","1",",0","0",",0","25",",0,27,",,,"0.2",",,0,01,","3.40",",,0,14,","72",",0,20,","4637","0","655",",0","14.87",",,,0",,,"0.2",",,,0","43.9",",0","50.2",",,,0","37.6",",,,0",,,"70",",X","30","1,X","42.9",",X","54","1,X"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2010-04","10.5",",W","2","0","2",",0","9",",0","4",",0",,,"0",",0","0",",0","0",",0","0",",0","6",",0","1",",0","35",",0,28,",,,"0.0",",,0,30,+","0.88",",,0,09,","90",",0,07,","4999","0","362",",0","1.78",",,,0",,,"0.0",",,,0","53.0",",0","61.8",",,,0","44.2",",,,0",,,"320",",X","340",",X","38.9",",X","51",",X"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2010-05","10.7",",W","69","0","67",",0","8",",0","4",",0",,,"0",",0","0",",0","0",",0","0",",0","19",",0","1",",0","40",",0,11,+",,,"0.0",",,0,31,+","1.20",",,0,08,","94",",0,26,","5134","0","135",",0","2.90",",,,0",,,"0.0",",,,0","62.8",",0","72.0",",,,0","53.6",",,,0",,,"290",",X","290",",X","36.9",",X","46",",X"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2010-06","9.4",",W","249","0","180",",0","12",",0","7",",0",,,"0",",0","0",",0","0",",0","0",",0","27",",0","4",",0","53",",0,10,",,,"0.0",",,0,30,+","0.71",",,0,06,+","94",",0,28,+","5154","0","20",",0","3.18",",,,0",,,"0.0",",,,0","70.3",",0","78.8",",,,0","61.8",",,,0",,,"260",",X","250",",X","47.0",",X","68",",X"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2010-07","9.6",",W","628","0","378",",0","9",",0","4",",0",,,"0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","60",",0,02,",,,"0.0",",,0,31,+","1.65",",,0,10,","100",",0,06,","0","0","0",",0","2.66",",,,0",,,"0.0",",,,0","77.2",",0","85.8",",,,0","68.6",",,,0",,,"260",",X","330","1,X","25.9",",X","36","1,X"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2010-08","10.3",",W","896","0","268",",0","7",",0","6",",0",,,"0",",0","0",",0","0",",0","0",",0","28",",0","7",",0","60",",0,14,",,,"0.0",",,0,31,+","2.76",",,0,25,","96",",0,31,","6","0","6",",0","5.75",",,,0",,,"0.0",",,,0","73.4",",0","81.4",",,,0","65.4",",,,0",,,"50",",X","50",",X","30.0",",X","40",",X"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2010-09","10.7",",W","1037","0","141",",0","9",",0","6",",0",,,"0",",0","0",",0","0",",0","0",",0","24",",0","2",",0","51",",0,21,",,,"0.0",",,0,30,+","0.68",",,0,28,","95",",0,02,","39","0","32",",0","1.80",",,,0",,,"0.0",",,,0","68.6",",0","76.6",",,,0","60.7",",,,0",,,"200",",X","190",",X","36.0",",X","48",",X"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2010-10","12.3",",W","1050","0","13",",0","11",",0","6",",0",,,"0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","37",",0,31,",,,"0.0",",,0,31,+","1.29",",,0,06,","84",",0,01,","343","0","304",",0","3.91",",,,0",,,"0.0",",,,0","55.6",",0","63.0",",,,0","48.2",",,,0",,,"260",",X","200",",X","36.0",",X","51",",X"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2010-11","11.0",",W","1050","0","0",",0","9",",0","6",",0",,,"0",",0","0",",0","5",",0","0",",0","0",",0","0",",0","28",",0,28,",,,"0.0",",T,0,08,","0.90",",,0,17,","64",",0,17,","949","0","606",",0","2.96",",,,0",,,"0.0",",T,,0","44.8",",0","51.0",",,,0","38.5",",,,0",,,"40",",X","20",",X","40.9",",X","54",",X"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2010-12","13.2",",W","1050","0","0",",0","9",",0","6",",0",,,"3",",0","0",",0","27",",0","6",",0","0",",0","0",",0","14",",0,10,",,,"9.9",",,0,26,","1.15",",,0,12,","57",",0,13,","1952","0","1002",",0","3.61",",,,0",,,"22.0",",,,0","32.7",",0","38.7",",,,0","26.6",",,,0",,,"30",",X","320",",X","40.9",",X","55",",X"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2011-01","10.7",",W","0","X","0",",X","11",",X","9",",X",,,"7",",X","1",",X","29",",X","12",",X","0",",X","0",",X","-2",",X,24,",,,"14.6",",,X,12,","1.40",",,X,12,","56",",X,01,","3112","X","1160",",X","4.57",",,,X",,,"38.3",",,,X","27.6",",X","33.6",",,,X","21.6",",,,X",,,"10",",X","50",",X","36.0",",X","46",",X"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2011-02","11.9",",W","0","X","0",",X","10",",X","7",",X",,,"5",",X","0",",X","24",",X","7",",X","0",",X","0",",X","13",",X,22,+",,,"6.8",",,X,01,","1.63",",,X,25,","60",",X,18,+","4077","X","965",",X","4.57",",,,X",,,"18.5",",,,X","30.5",",X","38.8",",,,X","22.2",",,,X",,,"270",",X","280",",X","36.9",",X","53",",X"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2011-03","12.3",",W","0","X","0",",X","9",",X","5",",X",,,"0",",X","0",",X","18",",X","1",",X","1",",X","0",",X","12",",X,03,",,,"0.6",",,X,31,","0.54",",,X,16,","70",",X,18,","4885","X","808",",X","2.10",",,,X",,,"1.3",",,,X","38.9",",X","46.3",",,,X","31.5",",,,X",,,"280",",X","260",",X","36.9",",X","48",",X"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2011-04","11.9",",W","2","X","2",",X","15",",X","6",",X",,,"0",",X","0",",X","0",",X","0",",X","5",",X","0",",X","33",",X,01,",,,"0.9",",,X,01,","1.33",",,X,13,","78",",X,27,","5335","X","449",",X","4.04",",,,X",,,"0.9",",,,X","50.1",",X","57.8",",,,X","42.4",",,,X",,,"280",",X","280",",X","36.0",",X","46",",X"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2011-05","10.5",",W","56","X","53",",X","13",",X","8",",X",,,"0",",X","0",",X","0",",X","0",",X","11",",X","0",",X","44",",X,02,",,,"0.0",",,X,31,+","1.07",",,X,15,","87",",X,30,+","5567","X","233",",X","3.24",",,,X",,,"0.0",",,,X","59.2",",X","66.0",",,,X","52.5",",,,X",,,"30",",X","30",",X","34.9",",X","47",",X"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2011-06","9.8",",W","185","X","129",",X","13",",X","8",",X",,,"0",",X","0",",X","0",",X","0",",X","20",",X","1",",X","49",",X,05,",,,"0.0",",T,X,01,","1.82",",,X,22,","92",",X,09,","5634","X","67",",X","4.76",",,,X",,,"0.0",",T,,X","67.1",",X","74.1",",,,X","60.1",",,,X",,,"300",",Z","300","1,Z","32.0",",Z","44","1,Z"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2011-07","9.4",",W","567","X","381",",X","10",",X","7",",X",,,"0",",W","0",",X","0",",X","0",",X","31",",X","10",",X","63",",X,25,+",,,"0.0",",,W,31,+","0.72",",,X,14,","103",",X,22,","0","X","0",",X","2.04",",,,X",,,"0.0",",,,W","77.3",",X","85.7",",,,X","68.9",",,,X",,,"220",",X","230",",X","31.1",",X","38",",X"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2011-08","9.6",",W","843","X","276",",X","14",",X","9",",X",,,"0",",X","0",",X","0",",X","0",",X","30",",X","2",",X","62",",X,30,+",,,"0.0",",,X,31,+","1.43",",,X,15,","93",",X,01,","0","X","0",",X","7.74",",,,X",,,"0.0",",,,X","73.9",",X","81.0",",,,X","66.8",",,,X",,,"170",",X","150","1,X","46.1",",X","63","1,X"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2011-09","8.5",",W","957","X","114",",X","11",",X","8",",X",,,"0",",W","0",",X","0",",X","0",",X","22",",X","0",",X","48",",X,17,",,,"0.0",",,W,30,+","1.17",",,X,08,","87",",X,05,","45","X","45",",X","4.40",",,,X",,,"0.0",",,,W","67.3",",X","74.3",",,,X","60.3",",,,X",,,"230",",X","230",",X","36.0",",X","44",",X"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2011-10","11.0",",W","981","X","24",",X","13",",X","9",",X",,,"0",",X","0",",X","0",",X","0",",X","4",",X","0",",X","34",",X,30,+",,,"0.6",",,X,30,","1.17",",,X,19,","87",",X,09,","301","X","256",",X","6.76",",,,X",,,"1.0",",,,X","57.5",",X","64.0",",,,X","51.1",",,,X",,,"350",",X","350",",X","31.1",",X","40",",X"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2011-11","10.3",",W","981","X","0",",X","7",",X","5",",X",,,"0",",X","0",",X","1",",X","0",",X","0",",X","0",",X","31",",X,24,",,,"0.0",",T,X,17,","1.46",",,X,23,","69",",X,08,","740","X","439",",X","4.21",",,,X",,,"0.0",",T,,X","50.4",",X","58.5",",,,X","42.2",",,,X",,,"80",",X","270",",X","33.1",",X","43",",X"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2011-12","10.3",",W","981","X","0",",X","12",",X","5",",X",,,"0",",X","0",",X","17",",X","2",",X","0",",X","0",",X","18",",X,19,",,,"0.0",",T,X,25,+","1.60",",,X,07,","63",",X,05,","1514","X","774",",X","3.97",",,,X",,,"0.0",",T,,X","40.0",",X","47.6",",,,X","32.4",",,,X",,,"170",",X","170",",X","38.0",",X","49",",X"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2012-01","11.4",",W","0","X","0",",X","14",",X","5",",X",,,"3",",X","0",",X","22",",X","5",",X","0",",X","0",",X","6",",X,15,",,,"2.9",",,X,21,","0.92",",,X,12,","60",",X,07,","2470","X","956",",X","2.68",",,,X",,,"6.8",",,,X","34.1",",X","41.7",",,,X","26.6",",,,X",,,"230",",X","230",",X","40.0",",X","51",",X"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2012-02","10.7",",W","0","X","0",",X","6",",X","2",",X",,,"0",",X","0",",X","19",",X","1",",X","0",",X","0",",X","16",",X,12,",,,"0.9",",,X,29,","0.54",",,X,24,","59",",X,01,","3273","X","802",",X","1.00",",,,X",,,"0.9",",,,X","37.3",",X","44.9",",,,X","29.8",",,,X",,,"270",",X","290",",X","40.9",",X","53",",X"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2012-03","10.7",",W","8","X","8",",X","8",",X","2",",X",,,"0",",X","0",",X","9",",X","0",",X","7",",X","0",",X","20",",X,06,",,,"0.4",",,X,01,","0.58",",,X,01,","83",",X,22,","3849","X","577",",X","1.22",",,,X",,,"0.6",",,,X","46.7",",X","55.2",",,,X","38.1",",,,X",,,"270",",X","210","1,X","36.9",",X","49","1,X"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2012-04","11.6",",W","24","X","15",",X","6",",X","4",",X",,,"0",",X","0",",X","0",",X","0",",X","6",",X","0",",X","34",",X,01,",,,"0.0",",,X,30,+","1.48",",,X,23,","87",",X,16,","4221","X","372",",X","3.09",",,,X",,,"0.0",",,,X","53.1",",X","62.3",",,,X","43.9",",,,X",,,"30",",X","30","1,X","40.0",",X","47","1,X"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2012-05","8.3",",W","56","X","33",",X","13",",X","7",",X",,,"0",",X","0",",X","0",",X","0",",X","13",",X","0",",X","45",",X,02,+",,,"0.0",",,X,31,+","0.85",",,X,10,","86",",X,26,","4400","X","179",",X","3.43",",,,X",,,"0.0",",,,X","60.3",",X","66.5",",,,X","54.0",",,,X",,,"190",",X","290",",X","25.1",",X","33",",X"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2012-06","10.3",",W","188","X","132",",X","13",",X","7",",X",,,"0",",X","0",",X","0",",X","0",",X","17",",X","4",",X","50",",X,05,+",,,"0.0",",T,X,23,","1.19",",,X,23,","97",",X,20,","4479","X","79",",X","4.71",",,,X",,,"0.0",",T,,X","66.7",",X","73.8",",,,X","59.7",",,,X",,,"320",",X","320",",X","33.1",",X","44",",X"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2012-07","8.9",",W","508","X","321",",X","8",",X","5",",X",,,"0",",W","0",",X","0",",X","0",",X","31",",X","6",",X","61",",X,22,+",,,"0.0",",,W,31,+","1.74",",,X,18,","97",",X,17,","0","X","0",",X","3.88",",,,X",,,"0.0",",,,W","75.3",",X","83.4",",,,X","67.3",",,,X",,,"230",",X","220",",X","29.1",",X","36",",X"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2012-08","8.7",",X","807","X","299",",X","7",",X","4",",X",,,"0",",X","0",",X","0",",X","0",",X","31",",X","2",",X","60",",X,30,",,,"0.0",",,X,31,+","1.17",",,X,10,","92",",X,03,","0","X","0",",X","3.08",",,,X",,,"0.0",",,,X","74.6",",X","82.1",",,,X","67.2",",,,X",,,"230",",X","280",",X","28.0",",X","45",",X"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2012-09","9.2",",X","875","X","68",",X","11",",X","8",",X",,,"0",",X","0",",X","0",",X","0",",X","21",",X","0",",X","49",",X,25,",,,"0.0",",,X,30,+","0.79",",,X,28,","82",",X,13,+","76","X","76",",X","4.10",",,,X",,,"0.0",",,,X","64.7",",X","71.9",",,,X","57.5",",,,X",,,"180",",X","170",",X","38.0",",X","49",",X"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2012-10","10.1",",X","880","X","5",",X","16",",X","6",",X",,,"0",",X","0",",X","0",",X","0",",X","5",",X","0",",X","35",",X,13,",,,"0.0",",,X,31,+","1.06",",,X,29,","78",",X,06,","346","X","270",",X","2.62",",,,X",,,"0.0",",,,X","56.5",",X","63.1",",,,X","49.8",",,,X",,,"90",",X","50",",X","46.1",",X","62",",X"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2012-11","10.7",",X","880","X","0",",X","5",",X","4",",X",,,"0",",X","0",",X","7",",X","0",",X","0",",X","0",",X","30",",X,30,",,,"0.3",",,X,08,","0.33",",,X,07,","66",",X,12,","1033","X","687",",X","1.01",",,,X",,,"0.4",",,,X","42.1",",X","48.1",",,,X","36.1",",,,X",,,"40",",X","40",",X","38.0",",X","49",",X"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2012-12","11.2",",X","880","X","0",",X","15",",X","9",",X",,,"1",",X","0",",X","17",",X","2",",X","0",",X","0",",X","21",",X,31,",,,"2.2",",,X,29,","1.67",",,X,27,","60",",X,10,","1856","X","824",",X","5.93",",,,X",,,"3.4",",,,X","38.4",",X","44.3",",,,X","32.5",",,,X",,,"70",",X","70","1,X","45.0",",X","54","1,X"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2013-01","11.6",",X","0","W","0",",X","10",",X","4",",X",,,"2",",X","0",",X","25",",X","11",",X","0",",X","0",",X","4",",X,24,",,,"3.2",",,X,16,","0.37",",,X,16,","61",",X,14,","2894","W","1038",",X","1.09",",,,X",,,"5.0",",,,X","31.5",",X","38.7",",,,X","24.3",",,,X",,,"180",",X","180",",X","48.1",",X","60",",X"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2013-02","12.3",",X","0","W","0",",X","14",",X","8",",X",,,"4",",X","0",",X","25",",X","7",",X","0",",X","0",",X","15",",X,10,+",,,"14.8",",,X,09,","1.37",",,X,27,","47",",X,15,","3843","W","949",",X","5.27",",,,X",,,"34.1",",,,X","31.1",",X","36.9",",,,X","25.4",",,,X",,,"300",",X","340",",X","40.0",",X","76",",X"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2013-03","12.5",",X","0","W","0",",X","10",",X","5",",X",,,"3",",X","0",",X","16",",X","0",",X","0",",X","0",",X","21",",X,18,+",,,"10.5",",,X,08,","1.35",",,X,19,","59",",X,31,","4689","W","846",",X","3.33",",,,X",,,"20.6",",,,X","37.7",",X","43.8",",,,X","31.6",",,,X",,,"20",",X","40",",X","38.0",",X","48",",X"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2013-04","12.3",",W","0","W","0",",W","10",",W","5",",W",,,"0",",W","0",",W","4",",W","0",",W","2",",W","0",",W","31",",W,03,+",,,"0.0",",T,W,02,","0.38",",,W,20,","75",",W,19,","5172","W","483",",W","1.37",",,,W",,,"0.0",",T,,W","48.9",",W","57.1",",,,W","40.7",",,,W",,,"190",",W","200",",W","33.1",",W","43",",W"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2013-05","9.6",",W","36","W","36",",W","14",",W","6",",W",,,"0",",W","0",",W","0",",W","0",",W","13",",W","1",",W","40",",W,05,",,,"0.0",",,W,31,+","0.84",",,W,29,","94",",W,31,","5399","W","227",",W","3.22",",,,W",,,"0.0",",,,W","58.8",",W","67.3",",,,W","50.4",",,,W",,,"300",",W","210",",W","25.9",",W","43",",W"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2013-06","10.5",",W","203","W","166",",W","17",",W","12",",W",,,"0",",W","0",",W","0",",W","0",",W","24",",W","4",",W","53",",W,14,+",,,"0.0",",,W,30,+","3.07",",,W,07,","95",",W,24,","5427","W","28",",W","10.50",",,,W",,,"0.0",",,,W","69.6",",W","78.0",",,,W","61.1",",,,W",,,"340",",W","330",",W","32.0",",W","44",",W"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2013-07","9.2",",W","579","W","376",",W","11",",W","5",",W",,,"0",",W","0",",W","0",",W","0",",W","30",",W","12",",W","60",",W,25,",,,"0.0",",,W,31,+","1.76",",,W,23,","99",",W,19,","2","W","2",",W","3.62",",,,W",,,"0.0",",,,W","77.1",",W","84.8",",,,W","69.4",",,,W",,,"230",",W","230",",W","25.9",",W","37",",W"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2013-08","8.9",",W","801","W","222",",W","5",",W","2",",W",,,"0",",W","0",",W","0",",W","0",",W","30",",W","0",",W","59",",W,06,",,,"0.0",",,W,31,+","1.62",",,W,09,","89",",W,22,+","2","W","0",",W","1.84",",,,W",,,"0.0",",,,W","72.1",",W","79.8",",,,W","64.5",",,,W",,,"330",",W","320",",W","25.9",",W","36",",W"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2013-09","8.9",",W","880","W","79",",W","7",",W","5",",W",,,"0",",W","0",",W","0",",W","0",",W","20",",W","1",",W","44",",W,17,",,,"0.0",",,W,30,+","0.57",",,W,12,","97",",W,11,","91","W","88",",W","2.22",",,,W",,,"0.0",",,,W","64.7",",W","73.0",",,,W","56.3",",,,W",,,"200",",W","340","1,W","25.9",",W","33","1,W"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2013-10","8.9",",W","896","W","16",",W","8",",W","2",",W",,,"0",",W","0",",W","0",",W","0",",W","7",",W","0",",W","35",",W,29,",,,"0.0",",,W,31,+","0.31",",,W,06,","82",",W,02,","366","W","275",",W","0.62",",,,W",,,"0.0",",,,W","56.6",",W","64.2",",,,W","49.1",",,,W",,,"200",",W","200",",W","33.1",",W","43",",W"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2013-11","11.6",",W","897","W","1",",W","10",",W","5",",W",,,"0",",W","0",",W","15",",W","1",",W","1",",W","0",",W","18",",W,25,",,,"0.0",",T,W,26,+","1.79",",,W,27,","72",",W,01,","1035","W","669",",W","2.72",",,,W",,,"0.0",",T,,W","42.7",",W","50.7",",,,W","34.8",",,,W",,,"210",",W","320",",W","38.9",",W","51",",W"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2013-12","10.1",",W","897","W","0",",W","13",",W","8",",W",,,"3",",W","0",",W","21",",W","9",",W","0",",W","0",",W","9",",W,17,",,,"6.4",",,W,17,","1.32",",,W,29,","57",",W,06,+","2016","W","981",",W","4.63",",,,W",,,"11.7",",,,W","33.3",",W","40.2",",,,W","26.5",",,,W",,,"30",",W","40",",W","40.9",",W","52",",W"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2014-01","11.9",",W","0","W","0",",W","12",",W","7",",W",,,"4",",W","0",",W","25",",W","15",",W","0",",W","0",",W","2",",W,04,+",,,"10.6",",,W,02,","0.79",",,W,18,+","59",",W,11,","3177","W","1161",",W","3.24",",,,W",,,"21.8",",,,W","27.6",",W","35.1",",,,W","20.0",",,,W",,,"210",",W","210",",W","36.9",",W","48",",W"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","42.36057","-71.00975","3.2","2014-02","11.0",",W","0","W","0",",W","13",",W","8",",W",,,"5",",W","0",",W","24",",W","12",",W","0",",W","0",",W","8",",W,12,",,,"10.7",",,W,05,","1.35",",,W,13,","55",",W,02,","4183","W","1006",",W","4.13",",,,W",,,"23.0",",,,W","29.1",",W","35.7",",,,W","22.4",",,,W",,,"30",",W","260",",W","38.9",",W","51",",W"
